;FLIGHT;GATE;DEPARTURE;PAX ARRIVAL;STATUS;SPAWN;SHIFT
8247;RYR|1|650|D23;6;650;474;NORMAL;NORTH;240
8248;RYR|1|650|D23;6;650;474;NORMAL;NORTH;240
8249;RYR|1|650|D23;6;650;474;NORMAL;NORTH;240
4218;WZZ|1|660|D15;18;660;474;NORMAL;NORTH;240
4254;WZZ|1|660|D15;18;660;474;NORMAL;SOUTH;240
4500;WZZ|1|660|D15;18;660;474;NORMAL;SOUTH;240
4538;WZZ|1|660|D15;18;660;474;NORMAL;NORTH;240
4934;WZZ|1|660|D15;18;660;474;NORMAL;NORTH;240
8498;WZZ|1|660|D15;18;660;474;NORMAL;NORTH;240
4054;EJU|1|665|D18;5;665;474;NORMAL;SOUTH;240
4836;AAL|1|670|D21;11;670;474;NORMAL;SOUTH;240
5359;EZY|1|685|D65;19;685;474;NORMAL;NORTH;240
4474;RYR|1|695|D8;1;695;474;NORMAL;SOUTH;240
4513;EJU|1|705|D15;2;705;474;NORMAL;SOUTH;240
4840;EJU|1|705|D15;2;705;474;NORMAL;SOUTH;240
4779;DAL|1|600|D53;14;600;475;NORMAL;SOUTH;240
4881;DAL|1|600|D53;14;600;475;NORMAL;SOUTH;240
8461;DAL|1|600|D53;14;600;475;NORMAL;SOUTH;240
8462;DAL|1|600|D53;14;600;475;NORMAL;SOUTH;240
8463;DAL|1|600|D53;14;600;475;NORMAL;SOUTH;240
8464;DAL|1|600|D53;14;600;475;NORMAL;SOUTH;240
3847;RYR|1|605|D64;13;605;475;NORMAL;NORTH;240
4273;RYR|1|605|D64;13;605;475;NORMAL;SOUTH;240
7981;RYR|1|605|D64;13;605;475;NORMAL;NORTH;240
7982;RYR|1|605|D64;13;605;475;NORMAL;NORTH;240
7983;RYR|1|605|D64;13;605;475;NORMAL;NORTH;240
3750;VLG|1|610|D49;4;610;475;NORMAL;SOUTH;240
3818;VLG|1|610|D49;4;610;475;NORMAL;SOUTH;240
4307;VLG|1|610|D49;4;610;475;NORMAL;SOUTH;240
4814;ETD|1|610|D48;9;610;475;NORMAL;NORTH;240
8431;ETD|1|610|D48;9;610;475;NORMAL;NORTH;240
3894;AFR|1|625|D61;22;625;475;NORMAL;SOUTH;240
4662;EZY|1|630|D69;21;630;475;NORMAL;SOUTH;240
4284;AEA|1|635|D84;15;635;475;NORMAL;NORTH;240
4393;AEA|1|635|D84;15;635;475;NORMAL;SOUTH;240
4529;LOT|1|635|D82;8;635;475;NORMAL;SOUTH;240
4745;EJU|1|635|D80;3;635;475;NORMAL;SOUTH;240
8214;AEA|1|635|D84;15;635;475;NORMAL;NORTH;240
8215;AEA|1|635|D84;15;635;475;NORMAL;NORTH;240
8216;AEA|1|635|D84;15;635;475;NORMAL;NORTH;240
4323;RYR|1|645|D6;3;645;475;NORMAL;SOUTH;240
4290;RYR|1|650|D23;6;650;475;NORMAL;NORTH;240
5488;RYR|1|650|D23;6;650;475;NORMAL;SOUTH;240
8217;RYR|1|650|D23;6;650;475;NORMAL;NORTH;240
8218;RYR|1|650|D23;6;650;475;NORMAL;NORTH;240
8767;RYR|1|650|D23;6;650;475;NORMAL;SOUTH;240
3990;UAL|1|670|D24;8;670;475;NORMAL;SOUTH;240
4100;EJU|1|670|D22;12;670;475;NORMAL;SOUTH;240
4166;UAL|1|670|D24;8;670;475;NORMAL;SOUTH;240
4429;AAL|1|670|D21;11;670;475;NORMAL;SOUTH;240
4943;UAL|1|670|D24;8;670;475;NORMAL;NORTH;240
8504;UAL|1|670|D24;8;670;475;NORMAL;NORTH;240
8505;UAL|1|670|D24;8;670;475;NORMAL;NORTH;240
8506;UAL|1|670|D24;8;670;475;NORMAL;NORTH;240
8507;UAL|1|670|D24;8;670;475;NORMAL;NORTH;240
4546;SAS|1|680|D2;20;680;475;NORMAL;SOUTH;240
3912;DAL|1|690|D77;7;690;475;NORMAL;NORTH;240
4909;DAL|1|690|D77;7;690;475;NORMAL;NORTH;240
5363;DAL|1|690|D77;7;690;475;NORMAL;NORTH;240
8485;DAL|1|690|D77;7;690;475;NORMAL;NORTH;240
4839;WZZ|1|695|D10;13;695;475;NORMAL;SOUTH;240
3881;DAL|1|600|D53;14;600;476;NORMAL;SOUTH;240
4477;DAL|1|600|D53;14;600;476;NORMAL;SOUTH;240
4778;DAL|1|600|D53;14;600;476;NORMAL;SOUTH;240
7999;DAL|1|600|D53;14;600;476;NORMAL;SOUTH;240
8000;DAL|1|600|D53;14;600;476;NORMAL;SOUTH;240
8309;DAL|1|600|D53;14;600;476;NORMAL;SOUTH;240
3962;ETD|1|610|D48;9;610;476;NORMAL;SOUTH;240
3965;VLG|1|610|D49;4;610;476;NORMAL;NORTH;240
8030;ETD|1|610|D48;9;610;476;NORMAL;SOUTH;240
8034;VLG|1|610|D49;4;610;476;NORMAL;NORTH;240
4695;RYR|1|615|D53;1;615;476;NORMAL;SOUTH;240
4242;EJU|1|625|D62;7;625;476;NORMAL;SOUTH;240
4353;EZY|1|630|D69;21;630;476;NORMAL;SOUTH;240
4245;RYR|1|635|D81;16;635;476;NORMAL;SOUTH;240
4321;AEA|1|635|D84;15;635;476;NORMAL;NORTH;240
5448;LOT|1|635|D82;8;635;476;NORMAL;NORTH;240
4597;RYR|1|645|D6;3;645;476;NORMAL;NORTH;240
5569;RYR|1|645|D6;3;645;476;NORMAL;SOUTH;240
5713;THY|1|645|D7;9;645;476;NORMAL;SOUTH;240
8358;RYR|1|645|D6;3;645;476;NORMAL;NORTH;240
8810;RYR|1|645|D6;3;645;476;NORMAL;SOUTH;240
8811;RYR|1|645|D6;3;645;476;NORMAL;SOUTH;240
8879;THY|1|645|D7;9;645;476;NORMAL;SOUTH;240
4420;AEE|1|655|D88;22;655;476;NORMAL;NORTH;240
4124;EJU|1|665|D18;5;665;476;NORMAL;SOUTH;240
8118;EJU|1|665|D18;5;665;476;NORMAL;SOUTH;240
3988;AAL|1|670|D21;11;670;476;NORMAL;NORTH;240
4539;AAL|1|670|D21;11;670;476;NORMAL;SOUTH;240
4641;AAL|1|670|D21;11;670;476;NORMAL;SOUTH;240
4713;AAL|1|670|D21;11;670;476;NORMAL;NORTH;240
8408;AAL|1|670|D21;11;670;476;NORMAL;NORTH;240
8409;AAL|1|670|D21;11;670;476;NORMAL;NORTH;240
4435;EJU|1|675|D27;23;675;476;NORMAL;SOUTH;240
3910;BAW|1|680|D1;14;680;476;NORMAL;SOUTH;240
4264;SAS|1|680|D2;20;680;476;NORMAL;SOUTH;240
4689;EZY|1|685|D65;19;685;476;NORMAL;SOUTH;240
5438;AHY|1|690|D79;4;690;476;NORMAL;SOUTH;240
4107;TAP|1|710|D63;10;710;476;NORMAL;NORTH;240
8107;TAP|1|710|D63;10;710;476;NORMAL;NORTH;240
8108;TAP|1|710|D63;10;710;476;NORMAL;NORTH;240
4648;EJU|1|580|D23;23;580;477;NORMAL;SOUTH;240
3885;RYR|1|605|D64;13;605;477;NORMAL;SOUTH;240
4035;VLG|1|610|D49;4;610;477;NORMAL;NORTH;240
8076;VLG|1|610|D49;4;610;477;NORMAL;NORTH;240
8077;VLG|1|610|D49;4;610;477;NORMAL;NORTH;240
8078;VLG|1|610|D49;4;610;477;NORMAL;NORTH;240
4556;RYR|1|615|D53;1;615;477;NORMAL;SOUTH;240
3975;SZN|1|625|D63;2;625;477;NORMAL;SOUTH;240
8045;SZN|1|625|D63;2;625;477;NORMAL;SOUTH;240
4524;EZY|1|630|D69;21;630;477;NORMAL;SOUTH;240
4525;EZY|1|630|D69;21;630;477;NORMAL;SOUTH;240
8322;EZY|1|630|D69;21;630;477;NORMAL;SOUTH;240
4489;RYR|1|635|D81;16;635;477;NORMAL;NORTH;240
4596;EJU|1|635|D80;3;635;477;NORMAL;NORTH;240
4889;RYR|1|635|D81;16;635;477;NORMAL;SOUTH;240
5108;EJU|1|635|D80;3;635;477;NORMAL;SOUTH;240
8312;RYR|1|635|D81;16;635;477;NORMAL;NORTH;240
8313;RYR|1|635|D81;16;635;477;NORMAL;NORTH;240
8314;RYR|1|635|D81;16;635;477;NORMAL;NORTH;240
8356;EJU|1|635|D80;3;635;477;NORMAL;NORTH;240
8357;EJU|1|635|D80;3;635;477;NORMAL;NORTH;240
4561;SWR|1|640|D9;11;640;477;NORMAL;SOUTH;240
4827;RYR|1|645|D6;3;645;477;NORMAL;SOUTH;240
4570;RYR|1|650|D23;6;650;477;NORMAL;SOUTH;240
4092;AEE|1|655|D88;22;655;477;NORMAL;SOUTH;240
4498;AEE|1|655|D88;22;655;477;NORMAL;SOUTH;240
8104;AEE|1|655|D88;22;655;477;NORMAL;SOUTH;240
4096;WZZ|1|660|D15;18;660;477;NORMAL;SOUTH;240
8105;WZZ|1|660|D15;18;660;477;NORMAL;SOUTH;240
4464;UAL|1|670|D24;8;670;477;NORMAL;SOUTH;240
4578;AAL|1|670|D21;11;670;477;NORMAL;SOUTH;240
4681;AAL|1|670|D21;11;670;477;NORMAL;NORTH;240
4712;AAL|1|670|D21;11;670;477;NORMAL;SOUTH;240
4870;EJU|1|670|D22;12;670;477;NORMAL;SOUTH;240
8392;AAL|1|670|D21;11;670;477;NORMAL;NORTH;240
8393;AAL|1|670|D21;11;670;477;NORMAL;NORTH;240
8407;AAL|1|670|D21;11;670;477;NORMAL;SOUTH;240
4616;SAS|1|680|D2;20;680;477;NORMAL;SOUTH;240
4724;SAS|1|680|D2;20;680;477;NORMAL;SOUTH;240
5585;SAS|1|680|D2;20;680;477;NORMAL;SOUTH;240
8817;SAS|1|680|D2;20;680;477;NORMAL;SOUTH;240
8818;SAS|1|680|D2;20;680;477;NORMAL;SOUTH;240
8819;SAS|1|680|D2;20;680;477;NORMAL;SOUTH;240
8820;SAS|1|680|D2;20;680;477;NORMAL;SOUTH;240
5129;RYR|1|695|D8;1;695;477;NORMAL;SOUTH;240
5163;WZZ|1|695|D10;13;695;477;NORMAL;NORTH;240
8616;WZZ|1|695|D10;13;695;477;NORMAL;NORTH;240
5557;EJU|1|705|D15;2;705;477;NORMAL;SOUTH;240
8805;EJU|1|705|D15;2;705;477;NORMAL;SOUTH;240
8806;EJU|1|705|D15;2;705;477;NORMAL;SOUTH;240
4945;TAP|1|710|D63;10;710;477;NORMAL;SOUTH;240
4184;RYR|1|600|D55;24;600;478;NORMAL;NORTH;240
5073;DAL|1|600|D53;14;600;478;NORMAL;NORTH;240
8576;DAL|1|600|D53;14;600;478;NORMAL;NORTH;240
4482;RYR|1|615|D53;1;615;478;NORMAL;SOUTH;240
4738;RYR|1|615|D53;1;615;478;NORMAL;SOUTH;240
4999;AUA|1|615|D54;5;615;478;NORMAL;NORTH;240
4698;EJU|1|625|D62;7;625;478;NORMAL;NORTH;240
5001;EJU|1|625|D62;7;625;478;NORMAL;SOUTH;240
4487;EJU|1|635|D80;3;635;478;NORMAL;SOUTH;240
4966;RYR|1|635|D81;16;635;478;NORMAL;NORTH;240
8523;RYR|1|635|D81;16;635;478;NORMAL;NORTH;240
8524;RYR|1|635|D81;16;635;478;NORMAL;NORTH;240
4790;SWR|1|640|D9;11;640;478;NORMAL;SOUTH;240
4568;THY|1|645|D7;9;645;478;NORMAL;SOUTH;240
8339;THY|1|645|D7;9;645;478;NORMAL;SOUTH;240
8340;THY|1|645|D7;9;645;478;NORMAL;SOUTH;240
4211;RYR|1|650|D23;6;650;478;NORMAL;SOUTH;240
4164;EJU|1|665|D17;16;665;478;NORMAL;SOUTH;240
5533;EJU|1|665|D17;16;665;478;NORMAL;NORTH;240
8789;EJU|1|665|D17;16;665;478;NORMAL;NORTH;240
8790;EJU|1|665|D17;16;665;478;NORMAL;NORTH;240
8791;EJU|1|665|D17;16;665;478;NORMAL;NORTH;240
8792;EJU|1|665|D17;16;665;478;NORMAL;NORTH;240
4986;UAL|1|670|D24;8;670;478;NORMAL;NORTH;240
5386;AAL|1|670|D21;11;670;478;NORMAL;SOUTH;240
5464;EJU|1|670|D22;12;670;478;NORMAL;SOUTH;240
8531;UAL|1|670|D24;8;670;478;NORMAL;NORTH;240
8725;AAL|1|670|D21;11;670;478;NORMAL;SOUTH;240
8726;AAL|1|670|D21;11;670;478;NORMAL;SOUTH;240
8754;EJU|1|670|D22;12;670;478;NORMAL;SOUTH;240
8755;EJU|1|670|D22;12;670;478;NORMAL;SOUTH;240
4509;BAW|1|680|D1;14;680;478;NORMAL;NORTH;240
4544;BAW|1|680|D1;14;680;478;NORMAL;SOUTH;240
4615;SAS|1|680|D2;20;680;478;NORMAL;SOUTH;240
4907;BAW|1|680|D1;14;680;478;NORMAL;SOUTH;240
8318;BAW|1|680|D1;14;680;478;NORMAL;NORTH;240
5256;EZY|1|685|D65;19;685;478;NORMAL;NORTH;240
8660;EZY|1|685|D65;19;685;478;NORMAL;NORTH;240
4024;DAL|1|690|D77;7;690;478;NORMAL;SOUTH;240
4065;AHY|1|690|D79;4;690;478;NORMAL;NORTH;240
5629;RYR|1|695|D8;1;695;478;NORMAL;SOUTH;240
8836;RYR|1|695|D8;1;695;478;NORMAL;SOUTH;240
8837;RYR|1|695|D8;1;695;478;NORMAL;SOUTH;240
4340;EJU|1|705|D15;2;705;478;NORMAL;SOUTH;240
5479;TAR|1|705|D16;21;705;478;NORMAL;SOUTH;240
4910;TAP|1|710|D63;10;710;478;NORMAL;SOUTH;240
5134;EJU|1|720|D61;15;720;478;NORMAL;SOUTH;240
8603;EJU|1|720|D61;15;720;478;NORMAL;SOUTH;240
4442;RYR|1|605|D64;13;605;479;NORMAL;SOUTH;240
8291;RYR|1|605|D64;13;605;479;NORMAL;SOUTH;240
4591;ETD|1|610|D48;9;610;479;NORMAL;SOUTH;240
8355;ETD|1|610|D48;9;610;479;NORMAL;SOUTH;240
4039;AFR|1|625|D61;22;625;479;NORMAL;SOUTH;240
4111;AFR|1|625|D61;22;625;479;NORMAL;NORTH;240
8079;AFR|1|625|D61;22;625;479;NORMAL;SOUTH;240
4410;EZY|1|630|D69;21;630;479;NORMAL;SOUTH;240
4148;EJU|1|635|D80;3;635;479;NORMAL;SOUTH;240
4203;RYR|1|635|D81;16;635;479;NORMAL;SOUTH;240
4246;RYR|1|635|D81;16;635;479;NORMAL;SOUTH;240
4012;THY|1|645|D7;9;645;479;NORMAL;SOUTH;240
4859;RYR|1|645|D6;3;645;479;NORMAL;NORTH;240
5602;THY|1|645|D7;9;645;479;NORMAL;NORTH;240
8057;THY|1|645|D7;9;645;479;NORMAL;SOUTH;240
8058;THY|1|645|D7;9;645;479;NORMAL;SOUTH;240
8454;RYR|1|645|D6;3;645;479;NORMAL;NORTH;240
8827;THY|1|645|D7;9;645;479;NORMAL;NORTH;240
4863;AEE|1|655|D88;22;655;479;NORMAL;SOUTH;240
5574;AEE|1|655|D88;22;655;479;NORMAL;NORTH;240
5151;EJU|1|665|D18;5;665;479;NORMAL;NORTH;240
4642;AAL|1|670|D21;11;670;479;NORMAL;SOUTH;240
4872;DLH|1|675|D28;17;675;479;NORMAL;SOUTH;240
8457;DLH|1|675|D28;17;675;479;NORMAL;SOUTH;240
8458;DLH|1|675|D28;17;675;479;NORMAL;SOUTH;240
